id|title|body|department|sentiment
646|Grazie all'ottimo personale...|Grazie all'ottimo personale che parlava bene inglese, non c'è stata alcuna barriera linguistica.|Reception|pos
647|Grazie all'ottimo personale...|Grazie all'ottimo personale che parlava fluentemente inglese, non c'è stata alcuna barriera linguistica.|Reception|pos
648|È stato rassicurante...|È stato rassicurante sapere che c'era sempre qualcuno al desk anche alle 3 del mattino.|Reception|pos
649|Hanno organizzato il...|Hanno organizzato il nostro taxi per l'aeroporto in 5 minuti. Servizio sveglia affidabile e preciso|Reception|pos
650|Hanno organizzato il...|Hanno organizzato il nostro taxi per l'aeroporto in 5 minuti. Servizio sveglia affidabile e puntuale.|Reception|pos
651|Ci hanno tenuto...|Ci hanno tenuto le valigie per tutto il giorno anche dopo il check-out. Gentilissimi.|Reception|pos
652|Camera pronta già...|Camera pronta già all'arrivo e bagagli portati su in camera in un attimo.|Reception|pos
653|L'area della reception...|L'area della reception era pulita e accogliente. Personale sempre sorridente e pronto ad aiutare.|Reception|pos
654|L'area della hall...|L'area della hall era pulita e accogliente. Personale sempre sorridente e pronto ad aiutare.|Reception|pos
655|Flessibilità e supporto...|Flessibilità e supporto post check-out impeccabili|Reception|pos
656|Flessibilità e supporto...|Flessibilità e supporto post check-out impareggiabili.|Reception|pos
657|Flessibilità e assistenza...|Flessibilità e assistenza post check-out impeccabili|Reception|pos
658|Flessibilità e assistenza...|Flessibilità e assistenza post check-out impareggiabili.|Reception|pos
659|La reception ha...|La reception ha gestito il deposito dei nostri bagagli senza alcun costo aggiuntivo anche dopo il check-out.|Reception|pos
660|La reception ha...|La reception ha gestito il deposito dei nostri bagagli senza alcun costo ulteriore anche dopo il check-out.|Reception|pos
661|Il servizio, gestito...|Il servizio, gestito interamente dal personale del front desk, mostra una grande attenzione per il cliente.|Reception|pos
662|L'albergo ha accettato...|L'albergo ha accettato di modificare le date senza penali, riassicurandomi che non ci sarebbero stati problemi.|Reception|pos
663|La disponibilità del...|La disponibilità del personale a venire incontro alle nostre esigenze è stata molto apprezzata.|Reception|pos
664|La disponibilità del...|La disponibilità del personale a venire incontro alle nostre necessità è stata molto apprezzata.|Reception|pos
665|Un ringraziamento speciale...|Un ringraziamento speciale al team della reception per aver reso il nostro viaggio indimenticabile.|Reception|pos
666|Un ringraziamento speciale...|Un ringraziamento speciale al team della concierge per aver reso il nostro viaggio indimenticabile.|Reception|pos
667|Affidarsi ai consigli...|Affidarsi ai consigli del personale dell'hotel è stato il valore aggiunto della nostra vacanza.|Reception|pos
668|Affidarsi ai suggerimenti...|Affidarsi ai suggerimenti del personale dell'hotel è stato il valore aggiunto della nostra vacanza.|Reception|pos
669|La risposta della...|La risposta della reception a tutte le mie richieste è sempre arrivata entro poco tempo, chiara e professionale.|Reception|pos
670|Ottima efficienza nella...|Ottima efficienza nella comunicazione pre e post soggiorno|Reception|pos
671|Ottima efficienza nella...|Ottima efficienza nella comunicazione pre e post vacanza|Reception|pos
672|Ottima efficienza nella...|Ottima efficienza nella comunicazione pre e post pernottamento.|Reception|pos
673|Il check-in è...|Il check-in è durato meno di due minuti, un record! Personale attento e preparato.|Reception|pos
674|Ottimo parcheggio privato...|Ottimo parcheggio privato custodito e disponibile a qualunque ora per noi ospiti della struttura.|Reception|pos
675|Ottimo parcheggio riservato,...|Ottimo parcheggio riservato, custodito e disponibile a qualunque ora per noi ospiti della struttura.|Reception|pos
676|Assistenza tecnica rapida...|Assistenza tecnica rapida ed efficace, gestita direttamente dal personale del front desk. Ottimo servizio.|Reception|pos
677|Massima sicurezza all'interno...|Massima sicurezza all'interno della struttura e controllo accessi efficiente|Reception|pos
678|Massima sicurezza all'interno...|Massima sicurezza all'interno della struttura e controllo accessi scrupoloso.|Reception|pos
679|Servizio di vigilanza...|Servizio di vigilanza privata all'esterno della struttura. Ottimo per sentirsi sicuri|Reception|pos
680|Servizio di vigilanza...|Servizio di vigilanza privata all'esterno della struttura. Ottimo per sentirsi protetti.|Reception|pos
681|La reception monitora...|La reception monitora costantemente gli accessi e si assicura che solo gli ospiti registrati entrino.|Reception|pos
682|Poichè era il...|Poichè era il nostro anniversario, alla reception, oltre agli auguri, ci è stato offerto dello champagne!|Reception|pos
683|A causa di...|A causa di un piccolo disguido, la nostra camera è stata sostituita da una suite senza nessun aggravio!|Reception|pos
684|A causa di...|A causa di un piccolo disguido, la nostra camera è stata rimpiazzata da una suite senza nessun aggravio!|Reception|pos
685|La capacità della...|La capacità della reception di personalizzare l'esperienza è stata la ciliegina sulla torta della nostra vacanza.|Reception|pos
686|Ci sono state...|Ci sono state fornite indicazioni precise su orari di treni, bus per l'aeroporto, e noleggio auto. TOP.|Reception|pos
687|Il gestore è...|Il gestore è stato ottimo per disponibilità, gentilezza e preziosi consigli su cosa visitare e dove mangiare in città.|Reception|pos
688|L'albergo offre tutto...|L'albergo offre tutto ciò di cui potresti avere bisogno. Gestore molto cordiale e simpatico.|Reception|pos
689|L'albergo offre tutto...|L'albergo offre tutto ciò di cui potresti avere bisogno. host molto cordiale e simpatico.|Reception|pos
690|La struttura ha...|La struttura ha fornito molte informazioni utili per il nostro soggiorno e ha risposto a tutte le nostre domande.|Reception|pos
691|Il proprietario è...|Il proprietario è un gestore gentilissimo e preparato, ti spiega tutto nel dettaglio ed è estremamente disponibile.|Reception|pos
692|Host eccezionale, disponibile,...|Host eccezionale, disponibile, gentile e super attento a qualsiasi esigenza|Reception|pos
693|Host eccezionale, disponibile,...|Host eccezionale, disponibile, gentile e super attento a qualsiasi necessità.|Reception|pos
694|Host eccezionale, disponibile,...|Host eccezionale, disponibile, gentile e molto attento a qualsiasi esigenza|Reception|pos
695|Host eccezionale, disponibile,...|Host eccezionale, disponibile, gentile e molto attento a qualsiasi necessità.|Reception|pos
696|Personale molto disponibile...|Personale molto disponibile a tutte le ore e per qualsiasi informazione|Reception|pos
697|Personale molto disponibile...|Personale molto disponibile a tutte le ore e per qualsiasi evenienza.|Reception|pos
698|Personale molto attento...|Personale molto attento a tutte le ore e per qualsiasi informazione|Reception|pos
699|Personale molto attento...|Personale molto attento a tutte le ore e per qualsiasi evenienza.|Reception|pos
700|Il personale è...|Il personale è gentilissimo e dà ottimi consigli su dove mangiare cosa visitare e come muoversi.|Reception|pos
701|Il personale è...|Il personale è gentilissimo e dà ottimi consigli su dove pranzare, cosa visitare e come muoversi.|Reception|pos
702|Siamo arrivate dopo...|Siamo arrivate dopo mezzanotte e non c'è stato alcun problema per poter accedere sia all'albergo che alla camera.|Reception|pos
703|Albergo molto funzionale...|Albergo molto funzionale pieno di servizi. Dipendenti simpatici e sempre disponibili|Reception|pos
704|Albergo molto funzionale...|Albergo molto funzionale pieno di servizi. Dipendenti simpatici e sempre pronti.|Reception|pos
705|Host insuperabile per...|Host insuperabile per cortesia (sin dalla fase di prenotazione), organizzazione della struttura e disponibilità.|Reception|pos
706|Grazie di cuore!...|Grazie di cuore! E' stato bello conoscervi.|Reception|pos
707|Accoglienza familiare. Il...|Accoglienza familiare. Il gestore, che ringraziamo ancora, con i suoi suggerimenti, è stato un valore aggiunto.|Reception|pos
708|Personale stupendo, sempre...|Personale stupendo, sempre disponibile per ogni esigenza. Consigliato|Reception|pos
709|Personale stupendo, sempre...|Personale stupendo, sempre disponibile per ogni esigenza. suggerito|Reception|pos
710|Personale stupendo, sempre...|Personale stupendo, sempre disponibile per ogni esigenza. raccomandato.|Reception|pos
711|Il personale è...|Il personale è stato molto utile con tutto, dal lasciare i bagagli alle raccomandazioni sui ristoranti.|Reception|pos
712|Il gestore è...|Il gestore è stato incredibilmente disponibile per qualsiasi esigenza. Ci tornerei sicuramente.|Reception|pos
713|Staff molto disponibile...|Staff molto disponibile e preciso nell'indicare cosa visitare e dove andare per una cena o un aperitivo.|Reception|pos
714|Il personale è...|Il personale è stato veramente gentile ed accomodante, sempre disponibile per qualsiasi necessità.|Reception|pos
715|Grazie ai ragazzi...|Grazie ai ragazzi della reception e del servizio ai piani per l'ottima accoglienza|Reception|pos
716|Grazie ai ragazzi...|Grazie ai ragazzi della reception e del servizio ai piani per l'ottima ospitalità.|Reception|pos
717|Dipendenti molto disponibili...|Dipendenti molto disponibili a fornire consigli su ristoranti, noleggio auto e altro.|Reception|pos
718|Personale molto preciso...|Personale molto preciso e disponibile nel fornirci indicazioni e suggerimenti su trasferimenti da e per l'aeroporto.|Reception|pos
719|Soggiorno fantastico; struttura...|Soggiorno fantastico; struttura nuova e ben gestita.|Reception|pos
720|Soggiorno fantastico; struttura...|Soggiorno fantastico; struttura nuova e ottimamente gestita.|Reception|pos
721|Proprietario gentilissimo, super...|Proprietario gentilissimo, super disponibile. Offre tantissimi servizi senza far pagare 1 euro in più!|Reception|pos
722|Lo staff al...|Lo staff al desk ti aiuta con qualsiasi incombenza da sbrigare, dal chiamare un taxi al prenotare una visita guidata.|Reception|pos
723|Gestione formidabile personale...|Gestione formidabile personale preciso, puntuale, serio e molto disponibile.|Reception|pos
724|Gestione impeccabile: personale...|Gestione impeccabile: personale preciso, puntuale, serio e molto disponibile.|Reception|pos
725|La reception dispensa...|La reception dispensa consigli su come muoverti, cosa visitare, dove mangiare e tutto ciò che riguarda la città.|Reception|pos
726|Personale sempre attento...|Personale sempre attento che tutto sia perfetto. Proprietari gentilissimi e simpatici.|Reception|pos
727|Host straordinario: disponibile,...|Host straordinario: disponibile, cortese e sempre pronto ad aiutare sia prima che durante il soggiorno.|Reception|pos
728|L'attenzione ai particolari...|L'attenzione ai particolari e la dedizione verso gli ospiti fanno davvero la differenza in questo b&b|Reception|pos
729|L'attenzione ai particolari...|L'attenzione ai particolari e la dedizione verso gli ospiti fanno davvero la differenza in questo agriturismo.|Reception|pos
730|Complimenti vivissimi al...|Complimenti vivissimi al proprietario per la sua professionalità e passione.|Reception|pos
731|Complimenti sentiti al...|Complimenti sentiti al proprietario per la sua professionalità e passione.|Reception|pos
732|Soggiorno piacevolissimo in...|Soggiorno piacevolissimo in questa struttura grazie alle mille e una attenzione che hanno avuto per noi.|Reception|pos
733|Il personale riesce...|Il personale riesce con professionalità a risolvere qualsiasi problema in pochissimo tempo.|Reception|pos
734|Il personale riesce...|Il personale riesce con professionalità a risolvere qualsiasi necessità in pochissimo tempo.|Reception|pos
735|Hall affascinante e...|Hall affascinante e arredata con molto buon gusto. Personale incantevole.|Reception|pos
736|Il proprietario è...|Il proprietario è persona di una cortesia unica, sempre disponibile ad elargire consigli per un piacevole soggiorno.|Reception|pos
737|Il proprietario è...|Il proprietario è molto attento e cortese, più che ottimo il rapporto qualità-prezzo vista la posizione del B&B.|Reception|pos
738|Il responsabile è...|Il responsabile è stato molto gentile e attento per tutto il tempo Ci ha sollevato da molte incombenze.|Reception|pos
739|Il responsabile è...|Il responsabile è stato molto gentile e attento per tutto il soggiorno. Ci ha sollevato da molte incombenze.|Reception|pos
740|Gestore disponibile e...|Gestore disponibile e preparato che ci ha aiutato molto nell'organizzazione.|Reception|pos
741|Il personale ci...|Il personale ci ha dato ottimi consigli per ristoranti ed escursioni; albergo molto consigliato.|Reception|pos
742|Il personale è...|Il personale è andato oltre le nostre aspettative per assicurarsi che il nostro soggiorno fosse perfetto.|Reception|pos
743|Host squisito, fornisce...|Host squisito, fornisce tutte le informazioni utili ed è a vostra disposizione prima e durante il soggiorno.|Reception|pos
744|Host squisito, fornisce...|Host squisito, fornisce tutte le indicazioni utili ed è a vostra disposizione prima e durante il soggiorno.|Reception|pos
745|Qualsiasi quesito abbiate,...|Qualsiasi quesito abbiate, il desk è sempre pronto a fornirvi la soluzione ottimale|Reception|pos
746|Qualsiasi quesito abbiate,...|Qualsiasi quesito abbiate, il desk è sempre pronto a fornirvi la soluzione perfetta.|Reception|pos
747|Qualsiasi problema abbiate,...|Qualsiasi problema abbiate, il desk è sempre pronto a fornirvi la soluzione ottimale|Reception|pos
748|Qualsiasi problema abbiate,...|Qualsiasi problema abbiate, il desk è sempre pronto a fornirvi la soluzione perfetta.|Reception|pos
749|Un plauso al...|Un plauso al gestore della struttura, super gentile, disponibile e presente per ogni evenienza.|Reception|pos
750|Un plauso al...|Un plauso al direttore della struttura, super gentile, disponibile e presente per ogni evenienza.|Reception|pos
751|Eccellente servizio clienti....|Eccellente servizio clienti. Altamente raccomandato|Reception|pos
752|Eccellente servizio clienti....|Eccellente servizio clienti. Altamente consigliato!|Reception|pos
